,source,values,pvalues,target,source cell type,target cell type,CT
839,DCN,0.22006987253290147,0.0,IGF1R,Endothelial,Neurons2,6
981,PTN,1.675377401771646,0.0,PTPRZ1,Endothelial,Neurons2,6
1205,EFNB2,0.1706127219788518,0.0,GRM1,Endothelial,Neurons2,6
1247,EFNB2,0.17856421565316294,0.0,EPHB1,Endothelial,Neurons2,6
1254,VTN,0.5305841954826063,0.0,ITGB8,Endothelial,Neurons2,6
1255,VWF,0.3597023282815355,0.0,ITGB8,Endothelial,Neurons2,6
1257,SPP1,0.1187557631336438,0.0,ITGB8,Endothelial,Neurons2,6
1262,LAMB1,0.1384129328262515,0.0,ITGB8,Endothelial,Neurons2,6
1745,EDN1,0.34599186960212547,0.0,AR,Endothelial,Neurons2,6
1746,VIP,0.10539710892832338,0.686,AR,Endothelial,Neurons2,6
1879,VEGFA,0.03213211365478279,0.001,FLT1,Endothelial,Neurons2,6
1880,VEGFC,0.10685705765815046,0.0,FLT1,Endothelial,Neurons2,6
2075,CXCL1,0.04296494254466649,0.0,CX3CR1,Endothelial,Neurons2,6
2078,CX3CL1,0.14458765631983603,0.0,CX3CR1,Endothelial,Neurons2,6
2079,PF4,0.030858239411133262,0.004,CX3CR1,Endothelial,Neurons2,6
2099,WNT5A,0.11805048885131189,0.0,LRP6,Endothelial,Neurons2,6
2100,BMP4,0.06383111708556376,0.002,LRP6,Endothelial,Neurons2,6
2113,APOE,0.8879162251647097,0.999,LRP6,Endothelial,Neurons2,6
2123,WNT5A,0.09497962384502948,0.0,FZD8,Endothelial,Neurons2,6
2361,TNFSF10,0.24767116174723086,0.0,PIK3R3,Endothelial,Neurons2,6
2365,HBEGF,0.39928961252344064,0.0,PIK3R3,Endothelial,Neurons2,6
2511,VCAM1,0.16370552294789692,0.0,ITGA9,Endothelial,Neurons2,6
2512,SPP1,0.031893551084093794,0.0,ITGA9,Endothelial,Neurons2,6
2516,LAMB1,0.05155072077670149,0.0,ITGA9,Endothelial,Neurons2,6
2629,WNT5A,0.13953914075176777,0.0,NLK,Endothelial,Neurons2,6
2696,WNT5A,0.93228637917403,0.0,RORA,Endothelial,Neurons2,6
2771,SPP1,0.036169899313206084,0.0,MAP3K14,Endothelial,Neurons2,6
2837,FGFR3,0.0487648398718925,0.0,FGF9,Endothelial,Neurons2,6
2895,DPP4,0.04779680398197167,0.0,CXCL12,Endothelial,Neurons2,6
2902,VTN,1.5711696689707235,0.0,HSP90AA1,Endothelial,Neurons2,6
3110,ACE2,0.10065246939129172,0.328,AGT,Endothelial,Neurons2,6
3133,VEGFA,0.07121766790924888,0.001,NRP1,Endothelial,Neurons2,6
3508,VEGFA,0.028790095691767992,0.0,ITGA9,Endothelial,Neurons2,6
3509,VEGFC,0.10351503969513566,0.0,ITGA9,Endothelial,Neurons2,6
3512,VTN,0.4437219834330562,0.0,ITGA9,Endothelial,Neurons2,6
3513,VWF,0.27284011623198545,0.0,ITGA9,Endothelial,Neurons2,6
3524,VEGFC,0.15026756933270258,0.0,PRKCB,Endothelial,Neurons2,6
3541,TGFB2,0.2889407828242879,0.0,TGFBR1,Endothelial,Neurons2,6
3542,VEGFA,0.04857588029804388,0.0,TGFBR1,Endothelial,Neurons2,6
3674,BMP2,0.08229948076278877,0.0,BMPR2,Endothelial,Neurons2,6
3677,BMP4,0.09311323142690497,0.0,BMPR2,Endothelial,Neurons2,6
3679,BMP5,0.07810573949273011,0.0,BMPR2,Endothelial,Neurons2,6
3729,BMP2,0.03765661970892735,0.619,BMPR1A,Endothelial,Neurons2,6
3732,BMP4,0.04847037037304355,0.167,BMPR1A,Endothelial,Neurons2,6
3734,BMP5,0.03346287843886869,0.076,BMPR1A,Endothelial,Neurons2,6
3853,EFNB2,0.18540220774582167,0.0,GRM5,Endothelial,Neurons2,6
3885,VEGFA,0.12342203791462629,0.0,NRP2,Endothelial,Neurons2,6
3886,VEGFC,0.19814698191799396,0.0,NRP2,Endothelial,Neurons2,6
3893,SEMA3G,0.3222804205168128,0.0,NRP2,Endothelial,Neurons2,6
3960,VTN,0.5770376438110848,0.0,ROCK1,Endothelial,Neurons2,6
3989,OXT,0.06543179765195066,0.003,AVPR1A,Endothelial,Neurons2,6
3990,AVP,0.08792412790071358,1.0,AVPR1A,Endothelial,Neurons2,6
3991,VIP,0.04686533106958925,0.993,AVPR1A,Endothelial,Neurons2,6
4160,EDN1,0.3091049360123217,0.0,ADCY2,Endothelial,Neurons2,6
4200,APOE,0.8944516373611651,0.996,SCARB1,Endothelial,Neurons2,6
4340,VWF,0.27910469832334983,0.0,GP1BB,Endothelial,Neurons2,6
229,IL15RA,0.02845039275252983,0.0,TYK2,Astrocytes,Ependymal,6
296,TYK2,0.10290881583486376,0.0,STAT3,Astrocytes,Ependymal,6
303,PDGFA,0.13250344252647006,0.453,STAT3,Astrocytes,Ependymal,6
314,AGT,1.633734617619894,0.0,STAT3,Astrocytes,Ependymal,6
490,TLN1,0.1791113710999508,0.0,PIK3CA,Astrocytes,Ependymal,6
499,TYK2,0.12495527962181495,0.0,PIK3CA,Astrocytes,Ependymal,6
504,PDGFA,0.15454990631342125,0.222,PIK3CA,Astrocytes,Ependymal,6
524,AGT,1.655781081406845,0.0,PIK3CA,Astrocytes,Ependymal,6
540,LAMC1,0.12126809182905207,0.0,PIK3CA,Astrocytes,Ependymal,6
564,TLN1,0.2414163078876122,0.0,ITGB1,Astrocytes,Ependymal,6
585,VCAN,0.2156525114521501,0.0,ITGB1,Astrocytes,Ependymal,6
592,LAMC1,0.18357302861671349,0.0,ITGB1,Astrocytes,Ependymal,6
593,LGALS3BP,0.18698773992557122,0.0,ITGB1,Astrocytes,Ependymal,6
1298,TYK2,0.07617312860318477,0.0,EIF2AK2,Astrocytes,Ependymal,6
1890,PDGFA,0.0738437410146924,0.925,VEGFA,Astrocytes,Ependymal,6
2041,SST,0.09412817851540403,0.0,F3,Astrocytes,Ependymal,6
2415,FAS,0.04972353607647402,0.0,CASP7,Astrocytes,Ependymal,6
2815,TYK2,0.053473941816991624,0.0,STAT6,Astrocytes,Ependymal,6
2894,SLIT2,0.06026065644637106,0.0,CXCL12,Astrocytes,Ependymal,6
2927,AGT,1.599746911542384,0.0,ADRA2A,Astrocytes,Ependymal,6
2936,MT-RNR2,1.9489805629874093,0.0,ADRA2A,Astrocytes,Ependymal,6
2944,NPY,0.05533418745995182,0.013,ADRA2A,Astrocytes,Ependymal,6
2946,SST,0.053726525304437146,0.0,ADRA2A,Astrocytes,Ependymal,6
3025,SLIT2,0.061480213965262404,0.0,SDC1,Astrocytes,Ependymal,6
3066,AGT,1.5819922742782908,0.0,PLCB1,Astrocytes,Ependymal,6
3342,RSPO3,0.06176433412987803,0.0,LGR4,Astrocytes,Ependymal,6
3680,GDF10,0.10459908216605418,0.0,BMPR2,Astrocytes,Ependymal,6
26,IL15RA,0.07056999868816799,0.0,JAK2,Astrocytes,NG2,6
31,TLN1,0.36233363691930537,0.0,PIK3R1,Astrocytes,NG2,6
40,TYK2,0.3081775454411695,0.0,PIK3R1,Astrocytes,NG2,6
45,PDGFA,0.3377721721327758,0.0,PIK3R1,Astrocytes,NG2,6
65,AGT,1.8390033472261997,0.0,PIK3R1,Astrocytes,NG2,6
82,LAMC1,0.30449035764840665,0.0,PIK3R1,Astrocytes,NG2,6
702,SEMA3B,0.08454642242151417,0.0,PLXNA2,Astrocytes,NG2,6
807,SPARC,1.991131072424575,0.0,ERBB3,Astrocytes,NG2,6
974,AGT,1.612742446574746,0.0,PRKCE,Astrocytes,NG2,6
1564,PDGFA,1.3595469523593922,0.0,PDGFRA,Astrocytes,NG2,6
1582,NRP1,1.3337206779568342,0.0,PDGFRA,Astrocytes,NG2,6
2105,RSPO3,0.0871559537482376,0.0,LRP6,Astrocytes,NG2,6
2115,CKLF,0.11022918138085101,0.0,LRP6,Astrocytes,NG2,6
2287,MYOC,0.11962552482503594,0.0,FZD4,Astrocytes,NG2,6
2288,SFRP5,0.2496151223575202,0.0,FZD4,Astrocytes,NG2,6
2303,JAG1,0.042049165711978476,0.0,CD46,Astrocytes,NG2,6
2417,FAS,0.07303037928144357,0.0,MAP2K3,Astrocytes,NG2,6
2831,TYK2,0.06988533373114894,0.0,IFNAR2,Astrocytes,NG2,6
3430,TYK2,0.062208505761979824,0.0,GHR,Astrocytes,NG2,6
3735,GDF10,0.12362323468705745,0.0,BMPR1A,Astrocytes,NG2,6
3890,SEMA3B,0.08838819960203062,0.0,NRP2,Astrocytes,NG2,6
3898,OXT,0.06257356363893567,0.037,SLC12A5,Astrocytes,NG2,6
3939,ALCAM,0.37671272105156783,0.0,CHL1,Astrocytes,NG2,6
4056,AVP,0.08434888567595342,1.0,PTH1R,Astrocytes,NG2,6
4361,SEMA3B,0.12157242977561965,0.0,PLXNA3,Astrocytes,NG2,6
4365,SEMA3B,0.0626363943273531,0.0,PLXNA4,Astrocytes,NG2,6
451,PDGFA,0.2024305945120253,0.011,PDGFRB,Astrocytes,Endothelial,6
471,NRP1,0.17660432010946744,0.0,PDGFRB,Astrocytes,Endothelial,6
1053,SLIT2,0.0732322197481038,0.0,PLXNA1,Astrocytes,Endothelial,6
1058,NRP1,0.06079843729169065,0.172,PLXNA1,Astrocytes,Endothelial,6
1593,FAS,0.06497618478718904,0.0,BCL2,Astrocytes,Endothelial,6
1605,NPY,0.035119420375373536,0.063,ODC1,Astrocytes,Endothelial,6
1890,PDGFA,0.08120238474067958,0.884,VEGFA,Astrocytes,Endothelial,6
2374,SFRP5,0.30812202400354466,0.0,WNT5A,Astrocytes,Endothelial,6
2606,TLN1,0.11199545304165116,0.0,ITGA2B,Astrocytes,Endothelial,6
2620,LAMC1,0.05415217377075243,0.0,ITGA2B,Astrocytes,Endothelial,6
2670,AVP,0.06602703094297815,1.0,ADRB2,Astrocytes,Endothelial,6
2674,NPY,0.03840746470675467,0.04,ADRB2,Astrocytes,Endothelial,6
2980,AGT,1.5774374040138617,0.0,GRM7,Astrocytes,Endothelial,6
2989,MT-RNR2,1.926671055458887,0.0,GRM7,Astrocytes,Endothelial,6
2997,NPY,0.033024679931429435,0.073,GRM7,Astrocytes,Endothelial,6
2999,SST,0.03141701777591476,0.017,GRM7,Astrocytes,Endothelial,6
3012,NPY,0.04308766419694629,0.035,DPP4,Astrocytes,Endothelial,6
3066,AGT,1.7796735245153235,0.0,PLCB1,Astrocytes,Endothelial,6
3084,AGT,1.7056161014437445,0.0,SGK1,Astrocytes,Endothelial,6
3137,SEMA3B,0.3769266572378885,0.0,NRP1,Astrocytes,Endothelial,6
3143,ALCAM,0.6579623898931866,0.0,NRP1,Astrocytes,Endothelial,6
3219,AGT,1.5927293752105578,0.0,SLC9A1,Astrocytes,Endothelial,6
3229,TYK2,0.08953681737011457,0.0,IL1R1,Astrocytes,Endothelial,6
3326,AGT,1.6029119141402746,0.0,EDNRA,Astrocytes,Endothelial,6
3640,TYK2,0.12613908186745282,0.0,PRKD2,Astrocytes,Endothelial,6
4104,AGT,1.6706093602456467,0.0,HDAC2,Astrocytes,Endothelial,6
4357,SEMA3B,0.06771041896515838,0.0,PLXNA1,Astrocytes,Endothelial,6
490,TLN1,0.1578757191082788,0.0,PIK3CA,Astrocytes,Microglia,6
499,TYK2,0.10371962763014295,0.0,PIK3CA,Astrocytes,Microglia,6
504,PDGFA,0.13331425432174926,0.448,PIK3CA,Astrocytes,Microglia,6
524,AGT,1.6345454294151731,0.0,PIK3CA,Astrocytes,Microglia,6
540,LAMC1,0.10003243983738007,0.0,PIK3CA,Astrocytes,Microglia,6
1003,LGI1,0.2961367658584837,0.0,RAF1,Astrocytes,Microglia,6
1328,TLN1,0.1055486615877303,0.0,ITGB7,Astrocytes,Microglia,6
1342,LAMC1,0.04770538231683156,0.0,ITGB7,Astrocytes,Microglia,6
1368,TYK2,0.07233103014173961,0.0,PIK3CB,Astrocytes,Microglia,6
1383,TYK2,0.14238521632694062,0.0,PIK3CD,Astrocytes,Microglia,6
1441,FAS,0.08904046804185897,0.0,CHUK,Astrocytes,Microglia,6
1564,PDGFA,0.09957482739100382,0.999,PDGFRA,Astrocytes,Microglia,6
1582,NRP1,0.07374855298844595,0.995,PDGFRA,Astrocytes,Microglia,6
1873,PDGFA,0.12285030925084675,0.494,FLT1,Astrocytes,Microglia,6
1890,PDGFA,0.08098719680120076,0.88,VEGFA,Astrocytes,Microglia,6
1951,TYK2,0.42778312739871793,0.0,CCR5,Astrocytes,Microglia,6
2026,TYK2,0.5086837949071612,0.0,TNF,Astrocytes,Microglia,6
2299,AGT,1.5978250756528642,0.0,MAP3K7,Astrocytes,Microglia,6
2364,TYK2,0.05218191203616915,0.67,PIK3R3,Astrocytes,Microglia,6
2392,FAS,0.056615954542916916,0.0,MAP3K5,Astrocytes,Microglia,6
2417,FAS,0.1372034115639944,0.0,MAP2K3,Astrocytes,Microglia,6
2438,FAS,0.7805851756580292,0.0,IL1A,Astrocytes,Microglia,6
2441,PDGFA,0.8057457598428877,0.0,IL1A,Astrocytes,Microglia,6
2510,TLN1,0.1879113515596541,0.0,ITGA9,Astrocytes,Microglia,6
2519,LAMC1,0.1300680722887554,0.0,ITGA9,Astrocytes,Microglia,6
2894,SLIT2,0.1000186334337507,0.0,CXCL12,Astrocytes,Microglia,6
3056,AGT,1.582454938756095,0.0,MTOR,Astrocytes,Microglia,6
3084,AGT,2.0252190811104245,0.0,SGK1,Astrocytes,Microglia,6
3219,AGT,1.5812847358650632,0.0,SLC9A1,Astrocytes,Microglia,6
3258,AVP,0.21402654258031692,0.987,PLAU,Astrocytes,Microglia,6
4002,AVP,0.06308364955205766,1.0,RAMP2,Astrocytes,Microglia,6
4043,AVP,0.39234535224854,0.418,GPR84,Astrocytes,Microglia,6
4242,VCAN,0.1895137784594581,0.0,TLR3,Astrocytes,Microglia,6
4404,SLIT2,0.06717252277192616,0.0,ROBO4,Astrocytes,Microglia,6
820,PDGFA,0.16028951616457815,0.828,IGF1R,Astrocytes,Oligodendrocytes,6
2364,TYK2,0.1181805806860656,0.0,PIK3R3,Astrocytes,Oligodendrocytes,6
2894,SLIT2,0.06964871636840073,0.0,CXCL12,Astrocytes,Oligodendrocytes,6
3066,AGT,1.5960469816751148,0.0,PLCB1,Astrocytes,Oligodendrocytes,6
3084,AGT,1.734377273378483,0.0,SGK1,Astrocytes,Oligodendrocytes,6
3419,TYK2,0.24653501992922094,0.0,FYN,Astrocytes,Oligodendrocytes,6
3735,GDF10,0.0772192870672493,0.0,BMPR1A,Astrocytes,Oligodendrocytes,6
4031,AVP,0.06312984483017793,1.0,ADCYAP1R1,Astrocytes,Oligodendrocytes,6
478,TLN1,0.27314476280050587,0.0,PRKCA,Astrocytes,Neurons2,6
820,PDGFA,0.228195357607177,0.119,IGF1R,Astrocytes,Neurons2,6
1251,TLN1,0.18504647258728268,0.0,ITGB8,Astrocytes,Neurons2,6
1265,LAMC1,0.12720319331638397,0.0,ITGB8,Astrocytes,Neurons2,6
1873,PDGFA,0.07696481371421793,0.946,FLT1,Astrocytes,Neurons2,6
2105,RSPO3,0.05339662646098939,0.005,LRP6,Astrocytes,Neurons2,6
2115,CKLF,0.0764698540936028,0.0,LRP6,Astrocytes,Neurons2,6
2127,RSPO3,0.030325761454706973,0.014,FZD8,Astrocytes,Neurons2,6
2136,SFRP5,0.23869144591857125,0.0,FZD8,Astrocytes,Neurons2,6
2364,TYK2,0.17001810980156334,0.0,PIK3R3,Astrocytes,Neurons2,6
